"SubjectID","dSet","Subjects","Session","Hemisphere","Atlas","Finess","Region","AvgCortThickness","PialArea","SmoothPialArea","WhiteArea","GaussianCurvature","ConvexHullArea","PialFullArea","WhiteFullArea","SmoothPialFullArea","ConvexHullFullArea","PialVol","WhiteVol","GreymatterVol","PialFullVol","WhiteFullVol","GreymatterFullVol","SmoothPialFullVol","subject","At.log","Ae.log","T.log","K","I","S"
"sub-387","IDEAS","sub-387","ses-01","right","hemisphere","hemisphere","hemisphere",2.519211153,109208.7515,40041.8464,87705.46211,NA,42101.31204,114797.5244,93043.37872,42579.30367,44638.76931,NA,NA,299640.1777,1100613.761,800973.5836,299640.1777,632693.1728,"sub-387",5.03825744217703,4.60251409535181,0.401264570332376,-0.514252891846547,10.4433006781936,9.20358116828371
"sub-388","IDEAS","sub-388","ses-01","right","hemisphere","hemisphere","hemisphere",2.538474012,112985.758,42933.82729,95735.64917,NA,44887.42897,118444.6418,101031.3828,45590.13249,47543.73417,NA,NA,284192.686,1166756.287,882563.6006,284192.686,700533.9243,"sub-388",5.05302370355579,4.63279960492107,0.404572721609929,-0.535689441790585,10.4949687516967,9.2335580117798
"sub-388","IDEAS","sub-388","ses-01","left","hemisphere","hemisphere","hemisphere",2.470915045,110900.1417,42633.78347,93748.19166,NA,45203.23869,116018.6276,98767.35222,45344.75312,47914.20833,NA,NA,273802.1639,1168659.135,894856.9708,273802.1639,681297.3683,"sub-388",5.04493210105889,4.62975387515786,0.392857813746081,-0.545831336015397,10.4604016037089,9.27185339609936
"sub-389","IDEAS","sub-389","ses-01","left","hemisphere","hemisphere","hemisphere",2.523948372,116893.8913,41036.81399,95485.19059,NA,43122.50923,122704.452,101026.0894,43693.38238,45779.07762,NA,NA,319672.9853,1317560.673,997887.6876,319672.9853,676959.5334,"sub-389",5.06779181617449,4.61317363572283,0.402080467059881,-0.497634994949103,10.4851263860171,9.2522058492844
"sub-389","IDEAS","sub-389","ses-01","right","hemisphere","hemisphere","hemisphere",2.509370512,121718.1918,42458.36702,97954.09868,NA,44671.95994,127377.7688,103371.2917,45029.1196,47242.71252,NA,NA,343141.1767,1353983.673,1010842.496,343141.1767,718438.9024,"sub-389",5.08535549201742,4.62796328686623,0.399564790225374,-0.499816221452675,10.5124483593344,9.30096414716162
"sub-039","IDEAS","sub-039","ses-01","left","hemisphere","hemisphere","hemisphere",2.370500912,87379.42664,32235.08827,69986.3571,NA,34016.27242,91806.05698,74268.90753,34428.85894,36210.04309,NA,NA,225461.0739,886651.077,661190.003,225461.0739,489030.3985,"sub-039",4.94140919066079,4.5083288637862,0.374840126740608,-0.506581825701653,10.1994183079282,9.10657986349809
"sub-039","IDEAS","sub-039","ses-01","right","hemisphere","hemisphere","hemisphere",2.42835663,91092.62588,34119.4377,72096.85979,NA,35636.54154,96101.80044,76844.94694,36285.06254,37802.16638,NA,NA,253672.3929,957564.8975,703892.5046,253672.3929,519574.4462,"sub-039",4.9594832214379,4.5330018652329,0.385312467851102,-0.51411287617767,10.263110022373,9.10507012575157
"sub-394","IDEAS","sub-394","ses-01","left","hemisphere","hemisphere","hemisphere",2.304738167,86550.4552,36365.61782,73603.705,NA,38361.24421,91754.30873,78712.27117,38683.26302,40678.88941,NA,NA,184073.971,872821.4,688747.429,184073.971,550309.4974,"sub-394",4.93726935632843,4.56069097025305,0.362621593896567,-0.582283559539593,10.2232035143746,9.19462508964789
"sub-394","IDEAS","sub-394","ses-01","right","hemisphere","hemisphere","hemisphere",2.380834289,85191.62034,34978.37871,70767.16639,NA,36424.6879,89985.812,75434.84282,37189.49214,38635.80133,NA,NA,201942.7689,815639.9844,613697.2155,201942.7689,513502.5414,"sub-394",4.93039687858038,4.54379967553664,0.376729168660919,-0.560988131509958,10.2276548914388,9.10816381554891
"sub-397","IDEAS","sub-397","ses-01","right","hemisphere","hemisphere","hemisphere",2.364273062,96994.88529,36455.28597,83623.47531,NA,38204.77275,102053.5456,88502.1021,38708.77333,40458.26011,NA,NA,211106.9081,951891.2458,740784.3376,211106.9081,558610.4187,"sub-397",4.98674883376218,4.5617605093662,0.373697633999112,-0.528602985946021,10.2959046111266,9.21980427967191
"sub-397","IDEAS","sub-397","ses-01","left","hemisphere","hemisphere","hemisphere",2.391049712,96721.24725,36097.23877,82664.0845,NA,38043.27454,101428.6915,87261.65629,38368.00058,40314.03634,NA,NA,215880.9864,948206.0447,732325.0583,215880.9864,548456.7523,"sub-397",4.9855218882487,4.55747398216005,0.378588605569078,-0.522026286666816,10.3001730815469,9.19273959393224
"sub-399","IDEAS","sub-399","ses-01","left","hemisphere","hemisphere","hemisphere",2.547667373,97193.11281,36546.93111,77397.02174,NA,38067.96471,102239.4388,82223.63241,38942.83377,40463.86738,NA,NA,273849.8879,1036689.335,762839.4466,273849.8879,578184.0983,"sub-399",4.98763549152519,4.56285091459211,0.406142725272204,-0.512856789078849,10.3627718566617,9.07594915950695
"sub-399","IDEAS","sub-399","ses-01","right","hemisphere","hemisphere","hemisphere",2.481295408,98428.06186,36876.25127,77561.42175,NA,38666.97453,103319.7392,82280.67317,39170.71871,40961.44197,NA,NA,290447.9591,1082254.502,791806.5431,290447.9591,599322.688,"sub-399",4.993118933528,4.56674676554044,0.394678471820395,-0.51797528748735,10.3492226427092,9.13868535125554
"sub-400","IDEAS","sub-400","ses-01","left","hemisphere","hemisphere","hemisphere",2.424573728,79999.73838,32791.65886,65053.03687,NA,34934.81017,84891.54924,69781.93714,34970.0042,37113.15552,NA,NA,204776.2696,798262.6879,593486.4184,204776.2696,478204.6686,"sub-400",4.90308856673809,4.51576338725556,0.384635394958749,-0.549297969851985,10.1881227439111,9.01059611323444
"sub-400","IDEAS","sub-400","ses-01","right","hemisphere","hemisphere","hemisphere",2.46920402,79533.4062,32616.3203,64590.3386,NA,34399.26766,84441.26653,69351.84558,34774.85991,36557.80727,NA,NA,196518.449,744494.0929,547975.6439,196518.449,462823.2542,"sub-400",4.9005495825054,4.51343496333984,0.392556975350959,-0.544965633993925,10.1990984965472,8.96939420718367
"sub-401","IDEAS","sub-401","ses-01","right","hemisphere","hemisphere","hemisphere",2.637333945,92042.6981,37791.38882,75690.79587,NA,39233.62828,97500.0251,80990.9503,40220.3362,41662.57566,NA,NA,238870.7781,896425.779,657555.001,238870.7781,572168.059,"sub-401",4.96398934090455,4.57739285237691,0.421165124593713,-0.547169162269728,10.3837124424689,8.9837855899678
"sub-401","IDEAS","sub-401","ses-01","left","hemisphere","hemisphere","hemisphere",2.685419711,90839.64069,37394.87512,75770.02349,NA,39110.20673,95968.55792,80728.56411,39878.42019,41593.7518,NA,NA,240916.0953,962940.7474,722024.652,240916.0953,587201.0556,"sub-401",4.95827540772891,4.57281208723761,0.429012172317211,-0.543233615159497,10.3891118396009,8.93646740159412
"sub-405","IDEAS","sub-405","ses-01","left","hemisphere","hemisphere","hemisphere",2.670573878,108621.9928,38674.28569,86116.30616,NA,40934.33938,113975.4228,91361.58191,41081.67001,43341.7237,NA,NA,314936.0795,1194081.725,879145.6455,314936.0795,634056.8067,"sub-405",5.03591776617991,4.58742230107196,0.426604596670982,-0.485057811824547,10.4765492605938,9.07472269005441
"sub-405","IDEAS","sub-405","ses-01","right","hemisphere","hemisphere","hemisphere",2.700682501,106188.2386,38334.02582,83983.33865,NA,40322.3568,111012.1689,88611.62262,40795.16919,42783.50017,NA,NA,299307.0133,1047845.333,748538.3196,299307.0133,600970.1714,"sub-405",5.02607641699041,4.58358443103625,0.431473530441199,-0.487667356584305,10.4726079089091,9.03517206177741
"sub-406","IDEAS","sub-406","ses-01","right","hemisphere","hemisphere","hemisphere",2.390506556,98089.70053,37519.0402,78490.58916,NA,39425.81352,103128.054,83338.0148,39893.30921,41800.08254,NA,NA,263149.9636,1030780.114,767630.1504,263149.9636,577590.8769,"sub-406",4.99162340862548,4.5742517198676,0.378489939092557,-0.536946271662736,10.3228550066782,9.21491917692242
"sub-406","IDEAS","sub-406","ses-01","left","hemisphere","hemisphere","hemisphere",2.560961926,110979.3293,39447.25809,88532.23108,NA,41506.03314,116276.8412,93572.5455,41859.32355,43918.09861,NA,NA,317407.7537,1176794.78,859387.0259,317407.7537,610645.4958,"sub-406",5.04524209584137,4.59601682154374,0.40840312183,-0.495577370173303,10.4580651610451,9.17706171168487
"sub-407","IDEAS","sub-407","ses-01","left","hemisphere","hemisphere","hemisphere",2.563420586,92264.80835,36941.20998,76020.8022,NA,39218.49842,96942.33753,80528.62532,39589.10278,41866.39122,NA,NA,252947.608,935971.5352,683023.9272,252947.608,561323.1959,"sub-407",4.96503608397545,4.5675111163081,0.408819867672181,-0.539942877573585,10.3501869356279,9.03349805866943
"sub-407","IDEAS","sub-407","ses-01","right","hemisphere","hemisphere","hemisphere",2.624844584,92037.03915,36887.15847,74883.32613,NA,39634.71354,96717.51478,79384.696,39518.2793,42265.83437,NA,NA,253898.1314,888266.226,634368.0946,253898.1314,545379.8868,"sub-407",4.96396263888079,4.56687520149057,0.419103594100309,-0.535079565932271,10.369045028572,8.98513418598771
"sub-408","IDEAS","sub-408","ses-01","right","hemisphere","hemisphere","hemisphere",2.595301654,96245.66843,36647.76637,75365.3755,NA,38619.62724,100939.8904,79907.79784,38764.63837,40736.49925,NA,NA,288841.1317,1044283.548,755442.4165,288841.1317,589792.7944,"sub-408",4.98338119304516,4.56404751014373,0.414187843515438,-0.514584272876781,10.3758043902198,9.03426212635607
"sub-408","IDEAS","sub-408","ses-01","left","hemisphere","hemisphere","hemisphere",2.621731336,96907.95076,36954.52036,76770.03527,NA,38738.25533,101426.3536,81121.84262,39000.71747,40784.45244,NA,NA,289284.0069,1034549.164,745265.1574,289284.0069,577745.3808,"sub-408",4.98635940996658,4.5676675698575,0.418588184962424,-0.513930959874078,10.3912033497489,9.02164296001208
"sub-041","IDEAS","sub-041","ses-01","right","hemisphere","hemisphere","hemisphere",2.921833091,110147.8563,39614.34879,86216.57476,NA,42352.43565,115146.3797,90922.66828,42093.68378,44831.77064,NA,NA,346934.1708,1152332.292,805398.1211,346934.1708,629980.3664,"sub-041",5.04197604932028,4.59785252106699,0.465655403340899,-0.47251190034301,10.5711393770691,8.91590414974662
"sub-041","IDEAS","sub-041","ses-01","left","hemisphere","hemisphere","hemisphere",2.921422487,111897.1252,39211.27279,85951.15911,NA,41048.67668,117232.5626,91018.17699,41696.36861,43533.7725,NA,NA,385275.1988,1246454.224,861179.0255,385275.1988,635643.0941,"sub-041",5.04881892901437,4.59341093964023,0.46559436782761,-0.46014756162211,10.5734186043098,8.92311194302748
"sub-413","IDEAS","sub-413","ses-01","left","hemisphere","hemisphere","hemisphere",2.590294373,96484.85306,36255.50024,80860.01651,NA,38337.29373,101440.5184,85651.69162,38634.25732,40716.05082,NA,NA,240916.8775,1011322.65,770405.7721,240916.8775,561959.3969,"sub-413",4.98445913978127,4.55937390173951,0.413349122114002,-0.508083676336118,10.3705312857488,9.03614808646353
"sub-413","IDEAS","sub-413","ses-01","right","hemisphere","hemisphere","hemisphere",2.593873679,91976.49599,35570.37475,76162.69974,NA,37717.04673,97042.65029,81057.35308,38024.34976,40171.02174,NA,NA,223636.7237,891363.9315,667727.2078,223636.7237,527784.7177,"sub-413",4.96367686032397,4.55108844069885,0.4139488222303,-0.518209279434441,10.3426629454834,8.99606192097374
"sub-417","IDEAS","sub-417","ses-01","left","hemisphere","hemisphere","hemisphere",2.487559491,99621.84311,38341.97123,81516.35118,NA,40352.6151,105401.9881,87148.40398,41421.33609,43431.97996,NA,NA,263512.0011,1033522.25,770010.2493,263512.0011,598979.131,"sub-417",4.99835457238028,4.58367443697982,0.395773475871662,-0.533351735908666,10.3735759611034,9.15430704488281
"sub-417","IDEAS","sub-417","ses-01","right","hemisphere","hemisphere","hemisphere",2.500642649,99743.55669,38408.25012,81361.13839,NA,40027.03917,105058.5501,86506.06939,41141.35838,42760.14744,NA,NA,264774.5662,1082904.738,818130.1718,264774.5662,611415.7012,"sub-417",4.99888485038025,4.58442452115789,0.398051633891285,-0.532619984121479,10.3794126393207,9.145413313928
"sub-425","IDEAS","sub-425","ses-01","left","hemisphere","hemisphere","hemisphere",2.682731912,107734.97,40161.91053,89649.61231,NA,42056.03264,113044.0209,94742.7714,42533.41204,44427.53415,NA,NA,288621.2612,1123880.393,835259.1316,288621.2612,636033.0399,"sub-425",5.03235669506144,4.60381436431875,0.428577275371787,-0.508122622651109,10.4933256101238,9.07279807665819
"sub-425","IDEAS","sub-425","ses-01","right","hemisphere","hemisphere","hemisphere",2.700915973,112133.2378,41145.67482,93164.96525,NA,42912.27722,117585.4661,98424.79325,43460.66999,45227.27239,NA,NA,294553.7433,1152227.783,857674.0401,294553.7433,657244.1379,"sub-425",5.04973436240368,4.61432418947462,0.431511073254435,-0.502415337812379,10.5270806983872,9.09354485606653
"sub-426","IDEAS","sub-426","ses-01","left","hemisphere","hemisphere","hemisphere",2.721016203,98875.44606,38794.4017,80594.52153,NA,40712.52028,104873.5796,86429.06243,41734.25386,43652.37243,NA,NA,263650.8065,1095970.32,832319.5138,263650.8065,656467.5245,"sub-426",4.99508845575691,4.58876905842366,0.434731127907115,-0.523507303319118,10.4533197699948,8.97791940187109
"sub-426","IDEAS","sub-426","ses-01","right","hemisphere","hemisphere","hemisphere",2.671983366,102332.3844,39918.58877,83448.58188,NA,41858.93636,108672.8147,89609.78676,42965.07208,44905.41966,NA,NA,277608.6686,1073881.712,796273.0429,277608.6686,646507.977,"sub-426",5.01001309354168,4.60117517940303,0.426833750181914,-0.528039005621147,10.4648557733085,9.04514914904618
"sub-427","IDEAS","sub-427","ses-01","left","hemisphere","hemisphere","hemisphere",2.525411063,88661.38553,36017.59872,72747.22686,NA,38075.01327,94513.86061,78393.76094,39040.47117,41097.88572,NA,NA,229068.9292,885208.6103,656139.6811,229068.9292,545384.774,"sub-427",4.94773451382697,4.556514755196,0.402332078637934,-0.546742890849057,10.3089134262988,9.02849348326675
"sub-427","IDEAS","sub-427","ses-01","right","hemisphere","hemisphere","hemisphere",2.51417768,88040.59919,35514.01385,72294.59055,NA,37403.87699,93566.46156,77643.26316,38560.73207,40450.59521,NA,NA,227845.6612,853197.1247,625351.4635,227845.6612,539402.2982,"sub-427",4.94468298962898,4.55039975972469,0.400395966554709,-0.543118726749522,10.2958746824631,9.0280424547408
"sub-043","IDEAS","sub-043","ses-01","left","hemisphere","hemisphere","hemisphere",2.396570874,97171.4589,36011.68272,79797.67099,NA,37779.75527,102143.5009,84632.02018,38545.03574,40313.10828,NA,NA,242137.2284,925716.611,683579.3826,242137.2284,542447.0692,"sub-043",4.98753872313185,4.55644341514902,0.379590276946406,-0.518220407331226,10.3031626921737,9.19048439980072
"sub-043","IDEAS","sub-043","ses-01","right","hemisphere","hemisphere","hemisphere",2.407545007,98006.33815,36623.1812,80730.17945,NA,38250.25369,103108.0284,85639.09878,39031.08409,40658.15659,NA,NA,232825.372,960349.4433,727524.0714,232825.372,554070.1166,"sub-043",4.99125416277986,4.56375606573302,0.381574414637297,-0.522653712067771,10.3181590577875,9.19261342760171
"sub-430","IDEAS","sub-430","ses-01","right","hemisphere","hemisphere","hemisphere",2.392119634,114217.7386,42536.75194,97243.00489,NA,44724.00552,120683.8431,103481.4866,45394.49952,47581.7531,NA,NA,262677.9936,1250521.701,987843.7072,262677.9936,704961.787,"sub-430",5.05773355730604,4.62876432457964,0.378782895670392,-0.538830400583308,10.4440636732265,9.35365054887703
"sub-430","IDEAS","sub-430","ses-01","left","hemisphere","hemisphere","hemisphere",2.360061439,114334.0124,42767.27522,97072.16799,NA,44884.27544,120434.025,103049.6081,45675.73615,47792.73636,NA,NA,269813.2995,1267154.628,997341.3282,269813.2995,718354.2191,"sub-430",5.05817544474611,4.63111158145591,0.372923309017293,-0.544252377565128,10.4351336442366,9.38244196263329
"sub-432","IDEAS","sub-432","ses-01","right","hemisphere","hemisphere","hemisphere",2.883202549,104192.5367,40165.70505,83143.80003,NA,41902.92732,109685.5553,88429.36538,42898.48409,44635.70636,NA,NA,317144.9157,1107208.715,790063.7993,317144.9157,643692.8026,"sub-432",5.0178366116114,4.60385539476854,0.459875153252959,-0.507045055222798,10.5414423128859,8.91020827385518
"sub-432","IDEAS","sub-432","ses-01","left","hemisphere","hemisphere","hemisphere",2.94162861,105288.773,41352.78409,84851.73004,NA,43442.79146,111100.4692,90453.92796,43989.96214,46079.96952,NA,NA,321272.7331,1146473.251,825200.5175,321272.7331,665481.5984,"sub-432",5.02238206459389,4.61650475389391,0.46858784078816,-0.513954957379421,10.5760625000641,8.88730637876455
"sub-437","IDEAS","sub-437","ses-01","left","hemisphere","hemisphere","hemisphere",2.479330162,91614.38754,34767.88752,75270.35714,NA,36659.13019,96941.74854,80462.91556,37179.69822,39070.94088,NA,NA,234413.1064,932528.6705,698115.5641,234413.1064,530001.4198,"sub-437",4.96196368260413,4.54117830396258,0.3943343637937,-0.517342015452236,10.2918107141541,9.07432461480648
"sub-437","IDEAS","sub-437","ses-01","right","hemisphere","hemisphere","hemisphere",2.508954825,88156.51999,34269.23389,72101.11218,NA,35970.75241,93362.42221,77139.12868,36639.46809,38340.9866,NA,NA,224657.1871,823078.9561,598421.7691,224657.1871,501354.0248,"sub-437",4.94525443791685,4.53490439561561,0.399492841693309,-0.523629635756008,10.2791445169191,9.02134216596709
"sub-445","IDEAS","sub-445","ses-01","right","hemisphere","hemisphere","hemisphere",2.538655972,83787.52498,34156.13126,69491.82618,NA,35802.69054,88385.88704,73911.91218,36551.13293,38197.69222,NA,NA,207812.4359,787125.8555,579313.4196,207812.4359,491171.6654,"sub-445",4.92317936188022,4.53346867385585,0.404603851096158,-0.541354554891513,10.2658557379284,8.9641532182795
"sub-445","IDEAS","sub-445","ses-01","left","hemisphere","hemisphere","hemisphere",2.583195551,82981.53357,34678.10508,68900.91916,NA,36813.99281,87632.67401,73378.27251,37067.83473,39203.72246,NA,NA,208950.9901,812322.0423,603371.0523,208950.9901,504425.1188,"sub-445",4.91898145670209,4.54005535824524,0.412157284030701,-0.550009099089113,10.2833513830087,8.92880592559892
"sub-446","IDEAS","sub-446","ses-01","left","hemisphere","hemisphere","hemisphere",2.561256411,81957.24157,33743.40659,67197.7625,NA,35888.02109,86768.23265,71820.76254,36165.04663,38309.66114,NA,NA,209167.168,809838.5646,600671.3966,209167.168,485623.3869,"sub-446",4.91358733295161,4.52818892497973,0.408453058479408,-0.542422294033351,10.2586823748902,8.92848393000488
"sub-446","IDEAS","sub-446","ses-01","right","hemisphere","hemisphere","hemisphere",2.562157473,91668.49312,36150.81639,75507.47292,NA,37812.45051,96930.74217,80489.50431,38368.86619,40030.50032,NA,NA,227947.7788,902194.9366,674247.1578,227947.7788,534546.9079,"sub-446",4.96222009231826,4.55811810936689,0.408605818442725,-0.531124635168991,10.3375498385706,9.02319253751029
"sub-045","IDEAS","sub-045","ses-01","left","hemisphere","hemisphere","hemisphere",2.518337144,96427.39051,37126.46401,78803.75694,NA,39073.0165,101532.0477,83727.71638,39539.8717,41486.4242,NA,NA,269274.4284,963360.0049,694085.5765,269274.4284,548044.4619,"sub-045",4.98420041416948,4.56968358822233,0.401113871116303,-0.527347135550274,10.3561117446244,9.09855089239761
"sub-045","IDEAS","sub-045","ses-01","right","hemisphere","hemisphere","hemisphere",2.472215141,91752.4092,35194.22358,74243.70535,NA,36942.04107,96405.09355,78789.65174,37468.17133,39215.98882,NA,NA,241638.0965,854892.1636,613254.067,241638.0965,507259.4507,"sub-045",4.96261747661382,4.5464713886715,0.393086261919816,-0.523928628265652,10.2952613891249,9.08489157778518
"sub-450","IDEAS","sub-450","ses-01","right","hemisphere","hemisphere","hemisphere",2.50494855,136403.5199,44545.45195,103029.307,NA,46849.20052,142318.7337,108674.5314,47541.19073,49844.9393,NA,NA,454930.6036,1496789.372,1041858.768,454930.6036,736966.6215,"sub-450",5.13482557745699,4.64880336956599,0.398798810171104,-0.47677922941494,10.5812265673652,9.39424624759001
"sub-450","IDEAS","sub-450","ses-01","left","hemisphere","hemisphere","hemisphere",2.519714332,136202.366,44455.02508,102657.8641,NA,47223.48685,141756.909,108012.0192,47361.86934,50130.3311,NA,NA,444457.1974,1498103.532,1053646.334,444457.1974,725890.4156,"sub-450",5.13418465186325,4.64792085959568,0.401351306230529,-0.475040769516087,10.58480812392,9.38113674445426
"sub-451","IDEAS","sub-451","ses-01","right","hemisphere","hemisphere","hemisphere",2.443809194,82850.52915,33141.64036,70296.19712,NA,34756.56609,87235.92144,74531.59551,35201.02409,36815.94982,NA,NA,191461.2305,806168.6695,614707.4391,191461.2305,491053.0273,"sub-451",4.91829528651747,4.52037400021083,0.38806729435783,-0.538138566567152,10.214803875444,9.0214206053241
"sub-451","IDEAS","sub-451","ses-01","left","hemisphere","hemisphere","hemisphere",2.445763014,84508.84615,34250.10031,71661.45065,NA,36318.61735,88953.97385,75973.58665,36406.04018,38474.55722,NA,NA,195875.512,829559.3335,633683.8215,195875.512,510444.4876,"sub-451",4.92690217206268,4.53466184777051,0.388414373101613,-0.547217951099644,10.2383927660364,9.04348496496465
"sub-455","IDEAS","sub-455","ses-01","right","hemisphere","hemisphere","hemisphere",2.533665339,89737.43559,36604.6678,72456.40566,NA,38257.70415,95514.05123,78029.31484,39329.86721,40982.90355,NA,NA,225832.4954,872690.5752,646858.0798,225832.4954,558771.8904,"sub-455",4.95297365462178,4.56353646983495,0.403749250238051,-0.549572307552879,10.3240086249328,9.03524120823765
"sub-455","IDEAS","sub-455","ses-01","left","hemisphere","hemisphere","hemisphere",2.570808301,91684.11509,37735.34569,75505.85052,NA,39469.69842,97561.6686,81198.28439,40382.72437,42117.0771,NA,NA,236036.7272,942804.0551,706767.3279,236036.7272,583691.0679,"sub-455",4.96229409765093,4.57674833287709,0.410069693553857,-0.553606471668496,10.3591818176357,9.03068877514186
"sub-460","IDEAS","sub-460","ses-01","right","hemisphere","hemisphere","hemisphere",2.48371386,95490.04684,38234.88639,79877.91058,NA,40428.88212,101340.3945,85561.68116,41050.55773,43244.55346,NA,NA,237001.1977,966960.7761,729959.5784,237001.1977,583455.2418,"sub-460",4.97995810637186,4.58245980407721,0.395101560835832,-0.550565868306735,10.3526210321207,9.12882498885445
"sub-460","IDEAS","sub-460","ses-01","left","hemisphere","hemisphere","hemisphere",2.478268015,93299.80214,37161.09351,78930.33724,NA,38964.88206,98532.34997,84047.20943,39966.95047,41770.73902,NA,NA,214733.8309,930437.7585,715703.9276,214733.8309,563903.8554,"sub-460",4.96988072274331,4.57008848514861,0.394148271830753,-0.545655747777072,10.3282657515534,9.10872022473804
"sub-461","IDEAS","sub-461","ses-01","left","hemisphere","hemisphere","hemisphere",2.551891659,97253.92338,38628.57213,79255.89107,NA,40490.40641,103120.6136,84959.06728,41389.97829,43251.81257,NA,NA,251891.9812,950342.8133,698450.8322,251891.9812,577655.6606,"sub-461",4.98790713049044,4.58690865514138,0.406862232393463,-0.542297572239556,10.3885402504188,9.09116214132112
"sub-461","IDEAS","sub-461","ses-01","right","hemisphere","hemisphere","hemisphere",2.496092375,94446.77149,38842.87475,79122.41621,NA,41085.17472,100492.928,84998.61459,41602.01806,43844.31803,NA,NA,235799.753,1015904.267,780104.5136,235799.753,611876.3473,"sub-461",4.97518711685772,4.58931136443526,0.397260653610714,-0.562821761880997,10.3590197885144,9.11709125736482
"sub-048","IDEAS","sub-048","ses-01","right","hemisphere","hemisphere","hemisphere",2.49189539,102296.0467,39593.72207,85229.1829,NA,41880.13001,109290.6768,92044.12576,43046.19481,45332.60275,NA,NA,253544.8198,1089464.547,835919.7271,253544.8198,654933.8082,"sub-048",5.0098588504321,4.59762633020586,0.396529806647104,-0.538909159001676,10.4005447939322,9.17862389339058
"sub-048","IDEAS","sub-048","ses-01","left","hemisphere","hemisphere","hemisphere",2.421947551,98173.29732,39186.13649,81673.66856,NA,41443.93689,104819.8953,88136.11296,42683.34223,44941.14263,NA,NA,234595.4619,1053543.563,818948.1014,234595.4619,643667.1121,"sub-048",4.99199337777092,4.59313244684666,0.384164733952401,-0.557339813811204,10.3534552925224,9.20409809900556
"sub-049","IDEAS","sub-049","ses-01","right","hemisphere","hemisphere","hemisphere",2.423049354,116038.7754,42725.56083,97874.79749,NA,44771.07362,122478.4795,104170.1132,45589.45821,47634.971,NA,NA,279826.2991,1194816.823,914990.5242,279826.2991,691133.6924,"sub-049",5.06460313688495,4.6306877721248,0.384362260176122,-0.531575448182991,10.464015429362,9.34029036362847
"sub-049","IDEAS","sub-049","ses-01","left","hemisphere","hemisphere","hemisphere",2.433347347,118601.3166,43812.96176,101218.0391,NA,46113.5951,125029.0429,107503.8518,46811.94907,49112.58241,NA,NA,278792.0666,1303601.744,1024809.677,278792.0666,745262.2871,"sub-049",5.07408951018289,4.64160261251503,0.386204106513361,-0.534811702204215,10.4881003357246,9.35441774535048
"sub-005","IDEAS","sub-005","ses-01","right","hemisphere","hemisphere","hemisphere",2.476091862,106493.1931,38467.07175,84660.07763,NA,40180.97604,111910.3525,89848.21101,41083.59091,42797.4952,NA,NA,297847.7303,1172432.414,874584.6835,297847.7303,611319.1031,"sub-005",5.02732184914955,4.58508912752804,0.393766752795431,-0.507156183862791,10.3999444822684,9.20784923179091
"sub-005","IDEAS","sub-005","ses-01","left","hemisphere","hemisphere","hemisphere",2.504208119,104343.9747,38534.37661,83788.28214,NA,40835.48504,109334.4368,88582.73992,41082.5003,43383.60874,NA,NA,297332.385,1155672.428,858340.0431,297332.385,610670.1184,"sub-005",5.01846737596887,4.5858483375785,0.398670419257774,-0.514507836375363,10.4016565520629,9.17307043047719
"sub-055","IDEAS","sub-055","ses-01","right","hemisphere","hemisphere","hemisphere",2.510649176,104569.6542,39062.52429,83609.49365,NA,41203.45415,110627.9496,89555.53543,41903.45985,44044.38972,NA,NA,285474.9955,1038604.721,753129.7259,285474.9955,618394.2587,"sub-055",5.01940567185861,4.5917603047428,0.399786031083351,-0.520401693528216,10.4107380387681,9.17389159646993
"sub-055","IDEAS","sub-055","ses-01","left","hemisphere","hemisphere","hemisphere",2.499291528,100020.9634,37204.81015,82576.0904,NA,38773.91757,105832.8927,88232.21398,40097.56693,41666.67435,NA,NA,260716.4986,1044600.453,783883.9543,260716.4986,610240.724,"sub-055",5.00009103334791,4.57059909274623,0.397816917037745,-0.514249374066006,10.3663239601696,9.13790974291168
"sub-056","IDEAS","sub-056","ses-01","right","hemisphere","hemisphere","hemisphere",2.401919575,116314.2207,41904.36163,94311.12967,NA,44342.74119,122062.8978,99810.06311,44451.7443,46890.12386,NA,NA,308001.9433,1367148.655,1059146.712,308001.9433,722654.347,"sub-056",5.0656328152786,4.62225922901061,0.380558461552124,-0.521911990208598,10.4490089673935,9.3526305676913
"sub-056","IDEAS","sub-056","ses-01","left","hemisphere","hemisphere","hemisphere",2.486928248,113565.8048,41340.55234,92746.79291,NA,43519.65289,118874.6602,97848.73432,43972.22363,46151.32418,NA,NA,299910.7085,1243672.086,943761.3771,299910.7085,670479.2219,"sub-056",5.05524758293958,4.61637627482179,0.3956632553354,-0.51739113291996,10.4629503684322,9.2646689315164
"sub-060","IDEAS","sub-060","ses-01","right","hemisphere","hemisphere","hemisphere",2.530723554,120288.0101,42382.15356,94589.73013,NA,44019.28516,126225.3774,100206.7645,45066.49698,46703.62858,NA,NA,355549.7938,1304606.206,949056.4126,355549.7938,706815.0989,"sub-060",5.08022234049932,4.6271830206962,0.403244707177423,-0.502134081782219,10.5138947755504,9.27611959397272
